rowid,inst_name_full,country.name,year,region,inst_type,mfiname,asofdate,inst_num,year_founded,permfi,mfiid,diamonds,assets,numborrs,numborrsind,numborrsgrp,numborrsshg,numloans,numloansind,numloansgrp,numloansshg,loanport,loanportind,loanportgrp,loanportshg,avgbalnc,avgbalncpinc,avgloanpbpinc,oss,frpa,fepa,oepa,cpb,cpl,par30,par90,writeoffratio,loanlossrate,maxdiamonds,regular_case,log_par30,log_par90,age,share_grp,log_avg_loan,log_ass_loan,log_numborrs,wdi_gdpgrowth,wdi_rural,wdi_laborforce,wdi_fdi,wdi_manufac,wdi_agricul,wdi_remittances,wdi_gini,wdi_inflation,wdi_privcredit,wdi_bankdens,wdi_atmdens,db_getcredit,db_enfcontract,db_registprop,wgi_cor,wgi_eff,wgi_reg,wgi_acc,wgi_law,wgi_sta,wdi_gdp,wdi_gdp_sq,swiid_gini,hdi,hdi_sq,efi_score,fgi_econ,fgi_ineq,cooperation,coop_srvy_years,ling_cluster
484,Capital Aid Fund for Employment of the Poor,Vietnam,2008,East Asia and the Pacific,NGO,CEP,2008-12-31,166,1991,1,100419,5,24406836.26,107866,107866,0,0,107866,107866,0,0,22312047.82,22312047.82,0,0,206.85,0.2273,0.2273,1.5968,0.2395,0.0591,0.0901,19.0806,19.0806,0.0073,0.0053,1e-4,1e-4,5,TRUE,-4.919880930827792,-5.240048458424061,17,0,5.33199235651892,0.089736474083553,11.58864499500955,4.63107653377408,70.872,79.665,9.6630390545572,18.5796576460957,20.4131439246507,6.86470203218099,35.6,23.1154483474477,82.87277096520089,3.26392932718822,11.8253840054481,62.5,65.1,75.6,-0.711532890796661,-0.210234612226486,-0.630675971508026,-1.49671363830566,-0.46445390582084706,0.165260821580887,5757.92391566803,33153687.81862186,37.8,0.653,0.426409,50.41450425,6.1,6.2,8.73400358640756,2001; 2006; 2020,cluster_07
485,Capital Aid Fund for Employment of the Poor,Vietnam,2009,East Asia and the Pacific,NGO,CEP,2009-12-31,166,1991,1,100419,4,29816369.78,134141,134141,0,0,134141,134141,0,0,28297376.98,28297376.98,0,0,210.95,0.211,0.211,1.6829,0.2402,0.0543,0.0873,19.565,19.565,0.0052,0.0038,4e-4,4e-4,5,TRUE,-5.259096653394756,-5.572754212249797,18,0,5.35163290757494,0.0522884500315796,11.80664676452381,4.31850501701634,70.238,80.425,7.16881987497989,18.3010354592131,19.1684598670425,5.67845995360249,NA,6.71698269988629,103.32235376964528,3.27610053788123,14.7250505007493,68.8,65.1,77.3,-0.545064032077789,-0.250741362571716,-0.633366286754608,-1.4826385974884,-0.531529664993286,0.27177596092224093,6006.58014884214,36079005.08446447,37.9,0.658,0.432964,50.96658137,6.7,6.5,8.73400358640756,2001; 2006; 2020,cluster_07
486,Capital Aid Fund for Employment of the Poor,Vietnam,2010,East Asia and the Pacific,NGO,CEP,2010-12-31,166,1991,1,100419,4,40709736.27,164400,164400,0,0,164400,164400,0,0,37098278.59,37098278.59,0,0,225.66,0.2054,0.2054,1.5995,0.2116,0.0491,0.0823,19.4445,19.4445,0.0048,0.0041,1e-4,1e-4,5,TRUE,-5.339139361068292,-5.496768305271875,19,0,5.4190233657056,0.0928967148874948,12.01005776160422,5.29328634413302,69.583,80.71,5.43473964019106,17.1305717152406,15.3750780610422,5.61136867849727,39.3,9.20746648778418,114.72347008195278,3.2121033244034,17.0175983817906,68.8,66.1,77.4,-0.622543275356293,-0.248680040240288,-0.631919384002686,-1.49696779251099,-0.581304907798767,0.148407876491547,6324.5256356102,39999624.51549061,37.6,0.663,0.439569,49.8,6.6,6.5,8.73400358640756,2001; 2006; 2020,cluster_07
487,Capital Aid Fund for Employment of the Poor,Vietnam,2011,East Asia and the Pacific,NGO,CEP,2011-12-31,166,1991,1,100419,4,46222728.63,193238,0,0,0,193238,193238,0,0,44647899.24,44647899.24,0,0,231.05,0.1717,0.1717,1.603,0.2111,0.0476,0.0838,20.3633,20.3633,0.0039,0.0033,2e-4,2e-4,5,TRUE,-5.546778725846536,-5.713832810509703,20,0,5.44263994589311,0.0346643820829629,12.17167786879073,5.28326561503043,68.92,80.784,4.3048747260148,18.6941470631357,16.2591623842722,4.98276213239937,NA,18.6777322770706,101.7990061441501,3.53516965512505,19.589447790064,68.8,66.1,78.5,-0.614729940891266,-0.214853137731552,-0.609958648681641,-1.45916306972504,-0.541880786418915,0.189088448882103,6658.66712383018,44337847.86597688,37,0.668,0.446224,51.6,6.1,6.2,8.73400358640756,2001; 2006; 2020,cluster_07
488,Capital Aid Fund for Employment of the Poor,Vietnam,2013,East Asia and the Pacific,NGO,CEP,2013-12-31,166,1991,1,100419,4,71799166.55,242725,0,0,0,242725,242725,0,0,67617535.7,67617535.7,0,0,278.58,0.207,0.207,1.5593,0.212,0.0218,0.1132,32.2256,32.2256,0.0038,0.003,3e-4,3e-4,5,TRUE,-5.572754212249797,-5.809142990314028,22,0,5.62969351698164,0.0600055147923753,12.39968439423835,4.423436769603,67.571,81.592,4.16454480697667,20.687451829108,15.2156088890161,5.14719021087004,NA,6.59267475899191,77.5581038863963,3.64269717039894,21.8576149002122,68.8,65.9,78.6,-0.482674777507782,-0.255635917186737,-0.65251749753952,-1.36639952659607,-0.515489280223846,0.25057727098465,7257.72927289715,52674634.19866819,36,0.676,0.456976,51,6.2,5.8,8.73400358640756,2001; 2006; 2020,cluster_07
489,Capital Aid Fund for Employment of the Poor,Vietnam,2014,East Asia and the Pacific,NGO,CEP,2014-12-31,166,1991,1,100419,2,86768485.07,260810,0,0,0,260810,260810,0,0,85256589.76,85256589.76,0,0,326.89,0.1879,0.1879,1.4095,0.1956,0.0186,0.118,36.993,36.993,0.0039,0.0033,3e-4,3e-4,5,TRUE,-5.546778725846536,-5.713832810509703,23,0,5.78962851852018,0.017578068094389,12.47154745185782,5.29339088145286,66.885,81.74,3.94086163508764,20.3712278956264,14.8803572672812,5.14025430663605,34.8,4.08455446637622,80.0010263048731,3.83003087834917,22.6884003732977,68.8,65.9,78.6,-0.438092947006226,-0.05073397606611249,-0.602058231830597,-1.37471222877502,-0.360538631677628,-0.0223473571240902,7641.90925242922,58398777.02236332,36.1,0.68,0.4624,50.8,5.7,5.8,8.73400358640756,2001; 2006; 2020,cluster_07
490,Caritas Esteli,Nicaragua,2008,Latin America and The Caribbean,NGO,Caritas Esteli,2008-12-31,233,1999,1,102168,4,670557.33,1616,395,1221,0,1616,395,1221,0,673627.41,286499.45,387127.96,0,416.85,0.386,0.386,1.0126,0.2992,0.0419,0.2137,85.6286,85.6286,0.1546,0.1285,0,-1e-4,4,TRUE,-1.8669141428288156,-2.0518263746468626,9,0.574691519752737,6.03272319380655,-0.00456795148321937,7.38770923908104,1.97621495189036,43.475,64.732,7.38265201516385,14.0052976270033,16.2622568377055,9.64934861666322,NA,19.8262031287428,31.3903649646792,8.11720818569377,7.79467011209004,56.3,61.8,49.6,-0.768929600715637,-0.9224384427070619,-0.421554148197174,-0.36774104833602894,-0.808183550834656,-0.222542554140091,4676.90578199093,21873447.69362019,44.5,0.605,0.366025,60.78871224,7.5,8.4,7.996875,2020,cluster_02
491,Caritas Esteli,Nicaragua,2009,Latin America and The Caribbean,NGO,Caritas Esteli,2009-12-31,233,1999,1,102168,4,804755.23,1657,467,1190,0,1657,467,1190,0,718617.42,350566.03,368051.39,0,433.69,0.4358,0.4358,1.0844,0.2675,0.0386,0.1755,79.1218,79.1218,0.023,0.0197,0.0026,-0.0012,4,TRUE,-3.7722610630529867,-3.9271366432381942,10,0.51216597282042,6.07232037752202,0.113209053104058,7.41276401742656,-4.68198485464525,43.279,65.121,5.22854242821003,13.6144699658157,16.0677998234503,9.28219919900943,43.9,3.6870016049880094,28.4640339164049,8.04617769746793,8.23024058597209,56.3,61.8,49.6,-0.727106392383575,-0.966554760932922,-0.435356438159943,-0.439285933971405,-0.786913633346558,-0.305793792009354,4457.93376161209,19873173.42292092,43.8,0.606,0.367236,59.77611107,7.7,8.1,7.996875,2020,cluster_02
492,Caritas Esteli,Nicaragua,2010,Latin America and The Caribbean,NGO,Caritas Esteli,2010-12-31,233,1999,1,102168,3,793369.93,1640,0,0,0,1640,313,1327,0,726238.44,267501.33,458737.11,0,442.83,0.4254,0.4254,0.9495,0.2284,0.0348,0.1591,77.1326,77.1326,0.1827,0.1689,0,-8e-4,4,TRUE,-1.699909815598176,-1.7784484551683828,11,0.631661840978839,6.09318214881951,0.0884112165299273,7.40245152081824,2.8923739181472,43.083,65.511,5.5933347019294,14.2649409525642,16.9818179874153,9.41698808359128,NA,5.45513425887415,26.7902259062744,6.74636996371895,8.3685886954529,56.3,61.8,48.5,-0.755830347537994,-0.953751266002655,-0.302378356456757,-0.47762244939804094,-0.8373669385910031,-0.499709248542786,4586.87387502124,21039411.94535236,43.8,0.614,0.376996,58.3,7.9,7.9,7.996875,2020,cluster_02
493,Caritas Esteli,Nicaragua,2011,Latin America and The Caribbean,NGO,Caritas Esteli,2011-12-31,233,1999,1,102168,3,779343.93,1210,0,0,0,1210,288,922,0,703263.39,336283.15,366980.24,0,581.21,0.4908,0.4908,0.8606,0.2293,0.0199,0.1767,97.5324,97.5324,0.1534,0.1259,0.134,0.1323,4,TRUE,-1.874706390048981,-2.0722673379318355,12,0.521824746202131,6.36511112775069,0.102720963003655,7.09837563859079,4.76420845580793,42.887,65.902,9.57919541294449,14.0517925742077,18.8847624348715,9.34695389219918,NA,8.0823879809911,26.2021703423694,7.11298728061668,9.53442975912449,56.3,61.8,46.3,-0.737969636917114,-0.8978884816169739,-0.35355335474014293,-0.576730072498322,-0.725575923919678,-0.269735813140869,4805.40210803224,23091889.4198807,43.8,0.622,0.386884,58.8,7.3,8.2,7.996875,2020,cluster_02
494,Cedi Finance Foundation,Ghana,2008,Africa,NGO,CFF,2008-12-31,171,2000,1,102056,4,545367.19,5035,0,5035,0,5035,0,5035,0,468410.94,0,468410.94,0,93.03,0.1389,0.1389,0.9676,0.2831,0.0657,0.2124,25.9149,25.9149,0.0786,0.0527,0,0,4,TRUE,-2.543383579546976,-2.9431398234348203,8,1,4.53293246138618,0.152113323362802,8.52416880515266,6.37791278002531,50.649,72.986,9.46666398642932,7.54411818600718,29.4080967578414,0.439715522964983,NA,16.494639613412,12.6134904703492,4.70368547175635,3.7926112587585,43.8,65.8,69.9,-0.0774584859609604,-0.0330385453999043,-0.111344560980797,0.431884378194809,-0.0623820126056671,-0.0295159611850977,3447.2747779802,11883703.39489844,42.4,0.561,0.314721,57.03313167,5,6.8,9.07826200248261,2007; 2012,cluster_06
495,Cedi Finance Foundation,Ghana,2009,Africa,NGO,CFF,2009-12-31,171,2000,1,102056,4,359531.69,3831,0,3831,0,3831,0,3831,0,298550,0,298550,0,77.93,0.122,0.122,0.8497,0.3245,0.0881,0.2655,27.0953,27.0953,0.1797,0.1467,0,0,4,TRUE,-1.7164664851926237,-1.9193655938332008,9,1,4.35581155727449,0.185864900491722,8.25088114470065,2.21956802326369,49.969,72.663,9.1083006226202,6.77209063372257,30.9933842095403,0.439401123440034,NA,19.2469482220858,17.7369732584538,5.02115736238672,3.8292318766359905,43.8,65.8,70.2,-0.0099876131862402,-0.127614855766296,0.0372003167867661,0.49801638722419694,-0.0423569194972515,0.0278358180075884,3523.78938662628,12417091.64130001,42.5,0.566,0.320356,58.0521444,5.5,6.6,9.07826200248261,2007; 2012,cluster_06
496,Cedi Finance Foundation,Ghana,2010,Africa,NGO,CFF,2010-12-31,171,2000,1,102056,3,333632.21,1586,0,0,0,1586,7,1579,0,256428.19,25367.79,231060.4,0,161.68,0.1165,0.1165,0.97,0.4275,0.0756,0.3493,44.701,44.701,0.0667,0.0455,0.0554,0.0554,4,TRUE,-2.707550326060559,-3.0900429530252325,10,0.901072538085614,5.08563354118812,0.263190554180689,7.36897040219479,5.26723802894486,49.287,72.337,7.84957786927708,6.38865862680317,28.0387379636491,0.421936854266124,NA,10.7333898354914,16.6607748086712,5.27764816299292,3.86850280964972,43.8,65.8,70.5,0.0142804691568017,-0.105485796928406,0.05354845896363259,0.514764845371246,-0.0332933515310287,0.02609324082732199,3709.39576125858,13759616.91364312,42.6,0.574,0.329476,60.2,5.8,6.4,9.07826200248261,2007; 2012,cluster_06
497,Centenary Rural Development Bank Ltd.,Uganda,2008,Africa,Bank,Centenary Bank,2008-12-31,236,1983,1,100236,4,228407257.14,92675,92611,0,0,92675,92611,0,0,151295499.61,150045598.97,0,0,1632.54,3.887,3.887,1.3371,0.2669,0.018,0.1742,429.6668,426.0167,0.046,0.0164,0.0073,0.0073,4,TRUE,-3.0791138824930417,-4.110473944151984,25,0.00826132068185725,7.39789140548563,0.411895375554649,11.43685402801893,5.57304428060203,81.616,70.658,5.0473719403406,7.30696526021934,21.384598562648,5.01039307226636,NA,12.0508555482885,13.90105559449972,2.08447175686877,2.62994100165686,37.5,54.2,55.8,-0.8401637673377991,-0.626968801021576,-0.255989253520966,-0.509934663772583,-0.344882220029831,-0.8757401704788209,1764.99311625779,3115200.70043738,43.7,0.484,0.234256,63.83884827,7.6,8.5,8.4276900035763,2001,cluster_10
498,Centenary Rural Development Bank Ltd.,Uganda,2010,Africa,Bank,Centenary Bank,2010-12-31,236,1983,1,100236,4,344679089.24,109421,0,0,0,109421,0,0,0,173350541.42,173350541.42,0,0,NA,NA,3.3148,1.3226,0.2004,0.0212,0.1238,368.8643,NA,0.0436,0.0277,0.0183,0.015,4,TRUE,-3.132698128627148,-3.586322865788844,27,0,7.36786824669392,0.687298012630393,11.60295810667311,2.60254456201481,80.617,70.696,2.039004692596,16.742546970951,32.3004341268266,2.88972507424031,NA,3.9765528847817,13.34129746826936,2.5199377963047,3.6284681249675894,37.5,54.8,56,-0.923493564128876,-0.575548768043518,-0.201333165168762,-0.518370270729065,-0.396869570016861,-1.00055825710297,1878.5209178088,3528840.83864522,43.6,0.502,0.252004,62.2,7.2,8.4,8.4276900035763,2001,cluster_10
499,"Center for Agriculture and Rural Development, Inc.",Philippines,2008,East Asia and the Pacific,NGO,CARD NGO,2008-12-31,152,1986,1,100709,4,49680699.85,364483,364483,0,0,430957,430957,0,0,36624936.23,36624936.23,0,0,84.99,0.045,0.0532,1.0811,0.4215,0.07,0.3122,41.9609,36.8564,0.0107,0.0076,0.0017,0.0017,4,TRUE,-4.537511537514277,-4.879607031689852,22,0,4.44247628801229,0.304887198508504,12.80623519011138,2.41093432953198,54.545,62.715,0.737800788965931,23.2686676777552,14.5160747573134,10.3789215725364,NA,8.26044703595726,27.8760610609157,7.5671931699709,13.1723953966145,25,50.6,62.9,-0.778095126152039,0.0629234835505486,-0.0791466757655144,-0.138752609491348,-0.550221860408783,-1.77923631668091,5596.91304505301,31325435.63388456,41.9,0.668,0.446224,55.96329499,5.9,7.6,7.01363085228845,2001; 2012; 2019,cluster_09
500,"Center for Agriculture and Rural Development, Inc.",Philippines,2009,East Asia and the Pacific,NGO,CARD NGO,2009-12-31,152,1986,1,100709,4,63781689.99,497441,497431,0,0,503536,503513,0,0,46207824.17,45841918.61,0,0,91.77,0.0513,0.0519,1.1955,0.3911,0.0417,0.2793,36.7704,33.915,0.0102,0.0085,0.0038,0.0038,4,TRUE,-4.585367558691911,-4.767689115485865,23,0.00791869270134482,4.51924920795388,0.322317020330794,13.11723223558326,-0.401300433448426,54.629,63.141,1.1732485077468,21.7386143914197,14.5402133153152,11.3422590430749,46.3,4.21903052064627,27.8966684153138,7.48617690684023,14.0084257252333,25,50.6,62.7,-0.7867392301559452,0.03450287505984309,-0.112535633146763,-0.02774927206337449,-0.574997305870056,-1.7287632226944,5574.45260874348,31074521.88712699,41.9,0.667,0.444889,56.78415551,6,7.6,7.01363085228845,2001; 2012; 2019,cluster_09
501,"Center for Agriculture and Rural Development, Inc.",Philippines,2010,East Asia and the Pacific,NGO,CARD NGO,2010-12-31,152,1986,1,100709,4,87873451.83,606488,0,0,0,696737,696737,0,0,66808377.83,66808377.83,0,0,95.89,0.0466,0.0536,1.1846,0.3987,0.0405,0.2875,39.5009,36.3302,0.0122,0.0095,0.0037,0.0037,4,TRUE,-4.406319327242926,-4.656463480375642,24,0,4.56317576014476,0.274069242813985,13.3154402215151,5.41803030350513,54.668,63.128,0.513698459477041,21.9192017163827,13.7488650524217,10.3454266675731,NA,3.7898363479759,28.3324788107778,7.54681354056669,15.106524861164301,25,50.6,62.7,-0.7811239957809452,0.0779656767845154,-0.215251356363297,-0.03904554992914199,-0.553793609142303,-1.65075957775116,5876.47814033973,34532995.33389069,41.7,0.674,0.454276,56.3,5.8,7.4,7.01363085228845,2001; 2012; 2019,cluster_09
502,"Center for Agriculture and Rural Development, Inc.",Philippines,2011,East Asia and the Pacific,NGO,CARD NGO,2011-12-31,152,1986,1,100709,4,102700206.12,639067,0,0,0,736668,736668,0,0,77801395.41,77801395.41,0,0,105.61,0.0483,0.0556,1.2004,0.4632,0.0376,0.3272,50.0699,43.5082,0.1212,0.0165,0.0071,0.0071,4,TRUE,-2.110313205346923,-4.104394898075602,25,0,4.65977733007002,0.277654757058527,13.36776457919336,2.02421992128356,54.478,64.05,0.85696227093021,21.704326952574,14.0957351510823,9.84285208700074,NA,4.71841704718416,30.497639750655,7.65738117626834,16.8046172447693,25,50.6,62.7,-0.685034811496735,0.198170110583305,-0.160969600081444,-0.0199026539921761,-0.506389260292053,-1.39218163490295,5995.43098152636,35945192.65424613,41.6,0.679,0.461041,56.2,5.6,7.1,7.01363085228845,2001; 2012; 2019,cluster_09
503,"Center for Agriculture and Rural Development, Inc.",Philippines,2013,East Asia and the Pacific,NGO,CARD NGO,2013-12-31,152,1986,1,100709,4,117779930.23,685922,0,0,0,789782,789782,0,0,84217305.3,84217305.3,0,0,106.63,0.0487,0.0561,1.2849,0.4202,0.0174,0.3042,50.2671,41.2597,0.0126,0.0117,0.0086,0.0086,4,TRUE,-4.374058465024705,-4.448166437178426,27,0,4.66939874722814,0.335417458881688,13.43851919761948,4.96480133626616,54.097,63.324,1.31642684899212,20.434498765772,12.4734251044125,9.41056129780154,NA,2.58268766141797,34.3357279070115,8.24055416481848,21.9255176734687,50,50.6,62.7,-0.379904359579086,0.211859419941902,0.02314756810665129,0.00634712912142277,-0.468730181455612,-1.08425319194794,6610.85122176178,43703353.87626922,41.3,0.692,0.478864,58.2,5.6,6.5,7.01363085228845,2001; 2012; 2019,cluster_09
504,"Center for Agriculture and Rural Development, Inc.",Philippines,2014,East Asia and the Pacific,NGO,CARD NGO,2014-12-31,152,1986,1,100709,2,133169203.44,746339,0,0,0,901401,901401,0,0,96868188.08,96868188.06,0,0,107.46,0.0329,0.0397,1.2809,0.4073,0.0119,0.3039,51.21,43.6539,0.0082,0.0074,0.0044,0.0044,4,TRUE,-4.803621124711929,-4.9062752787720125,28,0,4.67715622794844,0.318269357361158,13.52293519955926,4.64233602902742,53.907,64.12,1.92937722714262,20.5750839907396,12.2716816211446,9.64450878363372,NA,3.5978234386421,37.5782838049623,8.616382660866,23.1843178231256,50,48.7,62.7,-0.43945306539535506,0.324305802583694,0.0773035287857056,0.159282863140106,-0.36928057670593306,-0.713820934295654,6917.74914985503,47855253.30031998,41.1,0.696,0.484416,60.1,5.7,6.3,7.01363085228845,2001; 2012; 2019,cluster_09
505,Center for Community Transformation Credit Cooperative,Philippines,2012,East Asia and the Pacific,Credit Union/Cooperative,CCT,2012-12-31,156,1998,1,100358,4,13296909.82,60433,0,0,0,60497,60497,0,0,11771854.75,11771854.75,0,0,194.59,0.0657,0.0658,1.1253,0.573,0.0097,0.4995,91.8143,91.7695,0.061,0.0304,0.074,0.074,4,TRUE,-2.796881414808826,-3.493312670569961,14,0,5.2708729936467,0.121820172175636,11.00929059233982,5.04933014948834,54.288,63.585,1.2276301523858,21.3285712092783,13.0958070106782,9.39585816223032,46.5,3.02696391124798,31.9053759841345,7.93365435669343,18.8511029175077,25,50.6,62.7,-0.573895454406738,0.211598411202431,0.04050460085272789,-0.02968673594295979,-0.522410273551941,-1.18824028968811,6298.16008566834,39666820.46470583,41.4,0.685,0.469225,57.1,5.3,6.8,7.01363085228845,2001; 2012; 2019,cluster_09
506,Central Cresol Baser,Brazil,2008,Latin America and The Caribbean,Credit Union/Cooperative,Central Cresol Baser,2008-12-31,237,1995,1,101462,5,196093319.83,40596,0,0,0,118702,118702,0,0,152437017.67,152437017.67,0,0,1284.2,0.1747,0.5109,1.0632,0.1588,0.0458,0.0806,394.5746,160.8409,0.1128,0.077,0.0073,0.0073,5,TRUE,-2.1821389399181785,-2.563949857128453,13,0,7.15789064016349,0.251839155647542,10.61142481856871,4.06172216621563,16.251,70.292,2.99066328737284,13.9551769028422,4.56785118332616,0.214797277571294,54,5.67859390284171,45.7822559936968,19.1932198560656,111.840386217912,NA,NA,NA,0.00343736819922924,-0.157496109604836,0.07702741026878358,0.5689857006073,-0.288044780492783,-0.313424706459045,14067.9458125762,197907099.3855802,48.4,0.715,0.511225,56.16436174,3.7,8.8,8.30362317863794,2006; 2014; 2018,cluster_02
507,Central Cresol Baser,Brazil,2009,Latin America and The Caribbean,Credit Union/Cooperative,Central Cresol Baser,2009-12-31,237,1995,1,101462,4,389551177.59,46051,46051,0,0,138417,138417,0,0,289385591.38,289385591.38,0,0,2090.68,0.2702,0.8122,1.0293,0.1844,0.0738,0.074,500.4139,168.6354,0.0479,0.0427,0.0303,0.0303,5,TRUE,-3.0386397745652673,-3.1535563587475584,14,0,7.64524443602382,0.297235224669943,10.73750475697428,-1.07323833266479,15.956,70.642,1.8884557945289,13.0594621511081,4.47677399182984,0.173312850175054,53.7,4.88803479876804,47.4942898437646,19.187784494669,114.388290176855,NA,NA,NA,-0.079985611140728,-0.158917337656021,0.127607271075249,0.521999180316925,-0.103854693472385,0.163664221763611,13916.9632254971,193681865.41983864,47.8,0.717,0.514089,56.70471222,4.1,8.9,8.30362317863794,2006; 2014; 2018,cluster_02
508,Central Cresol Baser,Brazil,2010,Latin America and The Caribbean,Credit Union/Cooperative,Central Cresol Baser,2010-12-31,237,1995,1,101462,4,542835033.13,45023,0,0,0,128623,128623,0,0,417704342.77,417704342.77,0,0,3247.51,0.311,0.8886,1.0445,0.1189,0.0497,0.0563,575.9045,196.4122,0.0534,0.0489,0.0036,0.0036,5,TRUE,-2.9299445330159877,-3.017977882501311,15,0,8.08564350233845,0.262031599072141,10.71492874929077,6.522816179229269,15.665,69.499,3.72995563638581,12.7218596100155,4.11575648758173,0.139564554210722,NA,5.03872690108066,52.7646576277272,18.6690853377022,118.058788125972,NA,NA,NA,0.0438063591718674,-0.0942155122756958,0.246619865298271,0.571348905563354,0.0564144365489483,0.0134759107604623,14824.7411544273,219772950.29577047,47.4,0.723,0.522729,55.6,4,8.8,8.30362317863794,2006; 2014; 2018,cluster_02
509,Central Cresol Baser,Brazil,2011,Latin America and The Caribbean,Credit Union/Cooperative,Central Cresol Baser,2011-12-31,237,1995,1,101462,5,588126887.63,47312,0,0,0,130972,130972,0,0,425383270.43,425383270.43,0,0,3247.89,0.2896,0.8018,1.0717,0.1293,0.0527,0.0574,703.0967,250.0835,0.0866,0.0807,0.0012,0.0012,5,TRUE,-2.4464554634137476,-2.517016703706234,16,0,8.0857622943968,0.323952144595237,10.76451924209226,3.0133962726197403,15.369,68.324,3.91511224078518,11.7837976712271,4.34203412773382,0.122872880657814,52.9,6.63644962213085,58.0784911048748,19.1866689295724,116.30538340322099,NA,NA,NA,0.168382421135902,-0.160819366574287,0.25802206993103,0.513676166534424,0.0451417230069637,-0.132575422525406,15271.4693518003,233217776.16297588,47,0.728,0.529984,56.3,3.9,8.5,8.30362317863794,2006; 2014; 2018,cluster_02
510,Central Cresol Baser,Brazil,2013,Latin America and The Caribbean,Credit Union/Cooperative,Central Cresol Baser,2013-12-31,237,1995,1,101462,4,706769459.75,62691,0,0,0,161345,161345,0,0,593713094.49,593713094.49,0,0,3679.77,0.3282,0.8446,1.0496,NA,NA,NA,NA,NA,0.0782,0.0641,NA,NA,5,TRUE,-2.5484856314308715,-2.747310915055513,18,0,8.21060654626719,0.174308333561143,11.04597317564821,2.11425645194304,14.791,69.023,3.04152453327778,10.4796122922512,4.5068861822272,0.109902437055945,52.7,6.204310666401,64.2305738235588,20.5303605537353,118.436601819029,NA,NA,NA,-0.0976997464895248,-0.126656055450439,0.146290123462677,0.41742625832557695,-0.09184703230857852,-0.258553296327591,15751.4844481235,248109262.3194765,46.3,0.75,0.5625,57.7,3.3,8.3,8.30362317863794,2006; 2014; 2018,cluster_02
